recipient_raw,count
茂松君韵,1
楊檢閱守泗,1
到蔚山,1
府使,1
靑松讚慶樓,1
永川使君,1
崔靑松 尙柔崔以武擧,1
對馬島宗,1
安東敎授趙 昱,1
晉州尹判官 淑 詩軸韵,1
咸石崇柳溪亭韵,1
永嘉趙通判 瑞廷,1
鎭甫,1
平澤東軒韵,1
韵善源病後,1
善源止止堂韵,1
金進士訢如榮川,1
金進士尙簡之蔚珍,1
之蔚珍,1
趙別提 蘺 父母移葬 墳在豊,1
朱敎授 伯孫 詩軸,1
表都事,1
金懷德 閏宗 還故居,1
梁觀察使 順石 赴黃海道,1
兪生員落第還咸陽,1
吳敎授,1
老母旨味,1
台甫赴蔚山帥府,1
楊學源以書狀赴明,1
廣陵君南原東軒韵,1
表上舍之咸昌成親,1
賀金壯元訢 金,1
姜與齡,1
朴盈德,1
晉州牧使權良,1
通上人,1
鈞,1
繼中,1
貞甫如京,1
金都事 首孫,1
高靈府院君,1
善山敎授鄭美中,1
尹生員 孝諧,1
崔判書 善文○同年崔漢公,1
領相,1
槐院諸公,1
鄭使君,1
韵以答,1
空上人住持寶蓮寺,1
子眞昆季,1
烏臺諸公,1
仲容兄點風臺韵,1
鍾娘,1
古涅僧,1
辭狀,1
姜僉正龜孫,1
示袈裟魚,1
袈裟魚,1
無比師,1
木瓢來,1
龍仁,1
金觀察使永濡,1
許學長韵,1
許學長,1
李氏夫人 夫人,1
陶淵明述酒 幷,1
仲容兄韻戲大虛,1
內 墻下牧丹新茁,1
金參校自貞奉使對馬島,1
韵德峯空上人,1
齊 韵,1
趙吉城 順道 之任,1
僧敬敏還,1
敏上人還,1
住持牛師,1
愼村韵,1
龍宮李使君,1
李濟州赴任詩卷,1
高文佐 名台翼,1
張主簿,1
東萊君帥永安道,1
林貞叔,1
貞叔,1
鄭開寧 蘭元,1
玉如知雜,1
玉如商霖之什 玉如幷示御製喜,1
御製喜雨,1
朴正字 末柱,1
不倦軒韵,1
黃敎官,1
李進士 翰 南軒韵,1
金滾,1
仲素,1
韵附呈,1
人歸日本,1
金校理訢如日本,1
趙佐郞之瑞,1
剛叟 時中外處女,1
安上人詩卷,1
苽堂兄,1
仲氏,1
冲甫,1
盧君,1
孫生員孝祖,1
使君,1
李生䎘,1
李牧使名北城樓爲拱辰,1
望京樓,1
申使君允宗赴永川,1
林大丘壽昌 侯,1
權典翰健,1
詞 古阜父子,1
宋生員 故都事順年之子,1
余讀之,1
光州朴牧使楣,1
朝正使李參贊克增 代,1
東鄭使君憺,1
李郡守,1
神勒牛師,1
金安東元臣之任,1
黃海道權都事景禧,1
趙判官達生赴永興,1
居易從上黨君如京師,1
司饔鄭正永通,1
司䆃副正金孝夫名閏宗,1
副天使,1
平安道節度使鄭東萊蘭宗,1
李旌義暹,1
京畿觀察使李公吉甫,1
南判官忻,1
永安道觀察使延安君李相公叔琦,1
崔經歷,1
贈士廉,1
金誠之赴燕,1
魚 善,1
金僉正 龜,1
李判官績之任 李自正言,1
羊肉,1
李觀察使 有仁 之江原道,1
李正 墀○政丞原之子,1
金捴管 舜臣,1
安興德子誠,1
大虛苦雨,1
金判校 悌臣 奉使永安,1
安判官 潤孫 赴會寧,1
宋牧使 遙年 之任洪州,1
奇靈光 禶 之任,1
洪判官 浻 赴慶源,1
李牧使 壽生 赴濟州,1
題同福縣凝翠樓,1
崔參議漢禎,1
李右尹季童,1
崔迎日有恒,1
趙龍津 漢平君益貞之父,1
朴參軍,1
慶州判官 宜碩,1
關東瓦注,1
黃佐郞 啓浚 以質正官,1
蘇進士等乞筆,1
靈光守奇公,1
順,1
內廂壁上,1
玉娃,1
成參判 健 奉使朝燕京,1
密陽司馬諸子,1
富林君,1
完山都會諸生,1
朴秀才仲豪,1
臨陂慶君祥,1
金月城,1
忠淸姜都事 參,1
崔台甫,1
成都事 希曾 赴平壤,1
崔觀察使應賢巡忠淸道,1
于江上口號,1
李觀察使 淑瑊 赴湖南,1
邊節度使 脩 赴海美營,1
忠淸李觀察使 則,1
仲容兄,1
靈泉館韻 在濟州,1
平康訓導孫順祖希述,1
趙虎賁末孫,1
智覺,1
平康客軒,1
公叔,1
僧雪岑,1
舍弟 淑卿 歸覲永昌,1
李佐郞 芸奉幷,1
友人朝京,1
友人出守驪興,1
友人作縣嶺南,1
友人入京,1
盧隱君,1
友人妻,1
友人妻李氏,1
友遊慶州,1
成同年 耼年 遊關東,1
友人作縣,1
元上人,1
李觀察 瓊仝 赴黃海道,1
伯仁韻留別,1
河節度,1
李玉如 瓊仝,1
皇太監賜宴,1
尹監察,1
善山守金季昷,1
柳潭陽 壤,1
兪同年 好仁 辭職歸養嶺南,1
友人辭職歸養嶺南,1
友人往守嶺南郡,1
友辭職還鄕,1
許同僚,1
寄許同僚,1
僧文郁,1
道士,1
善行題詩軸,1
梅師,1
牛上人遊方,1
微上人,1
尙執明帚坐花間,1
靈光僧,1
僧還鄕,1
淸隱,1
山上人,1
道安字高世,1
安生員,1
高同知,1
肅川府使,1
祥原守,1
江陵朴處士,1
李生欲訪 瓚,1
遣興,1
權幽士之頭流山,1
人如京,1
薤露歌,1
梁父吟,1
淵明遊斜川,1
示周祖,1
周祖,1
淵明乞食,1
怨詩楚調,1
答龐參軍,1
龐參軍,1
連雨獨飮,1
還江陵夜行途中,1
爲建威參軍使都經錢溪,1
還舊居,1
於西田穫早稻,1
於下潠田舍穫,1
李居士 蒙哥,1
從軍者,1
順安守,1
永柔守,1
別寄遠,1
蔡水使 明陽,1
老翁李君 平壤,1
漁父,1
鄭奭先輩 泰仁,1
金進士 振文,1
朱上庠 繼楨,1
柏栗契,1
樓 蔚山,1
孝寧大君,1
上元丈室,1
善行入深峯,1
燈油,1
主人之舍,1
淵明和柴桑,1
淵明酬柴桑,1
柴桑,1
尹亞使,1
狎鷗亭,1
春川,1
山花,1
定國等,1
丈叔,1
槐山東軒,1
淮陽,1
鏡鋪,1
通川東軒,1
先祖,1
薛水使,1
朴敎授 孟智,1
閔佐卽,1
伯勝,1
劍,1
咸興仙景樓,1
京極殿使老衲,1
益城諸先生,1
晉州崔通判,1
樓上韻以相示,1
陰城,1
李參判 克墩士高 赴京,1
朴君嚴覲親平安之介州,1
永叔,1
金進士粹洪歸尙州,1
幽谷察訪崔漢赴任兼戲之,1
李司成文興歸龍宮,1
解,1
李應敎量田江原道,1
德摻,1
中書舍人列位,1
慶尙道都事洪君自阿,1
泗川縣監楊煕止,1
閔檢詳,1
金伯雲韻 名駿孫,1
興德,1
古阜別館,1
鎭翁,1
權載之歸淸州,1
監司雞林君鄭可久,1
洪校理浻通判慶源,1
柳校理桂芬赴嶺南軍容巡察使徐,1
李承旨瓊仝,1
申書狀從濩,1
姜,1
同遊李參贊,1
陳嘉猷魏瀚,1
譚珪詩 幷,1
安南使阮安恒甫,1
李公景元出尹全州,1
李府尹世弼赴任慶州,1
韓公堰奉安胎室大丘,1
示史局諸僚,1
史局諸僚,1
李鴻山宜碩,1
江原監司李遂初 名復善,1
國佐,1
高城,1
金海府使洪公漢忠,1
安子珍出鎭合浦,1
金進士粹洪,1
謫人,1
叔度邀枉,1
崔漢源觀察湖南,1
合浦兵使安子珍,1
大平館,1
宋參判瑛,1
韶挽章,1
崔佐郞連孫奉命湖南,1
崔同知應賢罷歸江陵舊隱,1
河南公,1
金正鍊叟奉使對馬島,1
士高之行,1
與,1
慶尙使相李公克均,1
同年許上舍宗乾,1
田節度霖赴任合浦歌,1
希明邀臨,1
支卿,1
贈支卿,1
叔強承命向嶺南,1
延原君李君崇元,1
漢平君赴嶺南節鎭,1
李府尹德崇赴任全州,1
倭刀硯,1
察訪裵哲輔赴任幽谷,1
李參知均,1
景元,1
詩來,1
鄭使君誠謹赴忠州牧,1
彥國讀書楊花島,1
吳郞,1
柳判官續拜持平歸京,1
李評事長坤,1
惠蓴菜,1
連山東軒,1
朴同年屯翁,1
丁不騫 壽崑○時不騫寓於他,1
丁香,1
安子珍 琛 出鎭合浦,1
安副正 彭命,1
楊州牧使權侯 仁孫 赴任,1
李藩仲 封,1
李侯 順命 赴任咸安,1
曺大虛 偉 觀察湖西,1
蘇景坡 斯軾 赴任通川,1
崔察訪 漢 還南,1
安州,1
開城太平館,1
鳳山樓絶句,1
太平館,1
幷州刀,1
李同年子芳 蓀 觀察黃海路,1
領敦寧尹公 壕,1
河南君鄭孝叔 崇祖 謫湖南,1
曺大虛赴京賀聖節,1
安栗甫,1
醴泉郡守朴侯天支 漢柱 赴任,1
孫判府敬甫,1
金佐郞 驥孫,1
李衡仲 均 邀枉,1
平安監司鄭孝昆 敬祖,1
朱溪君 深源 詠梅,1
槐山太守,1
槐山,1
謝諸州使君枉慰,1
西北面都元帥李邦衡 克均,1
平安 缺 使,1
權知樞叔強,1
獨秀軒,1
柳希明 洵,1
詩邀話,1
金知事 諶,1
李同知國耳,1
安邊府使朴 始行 赴任,1
李評事希剛 長坤,1
崔參校 璘 歸延安舊隱,1
鄭佐郞子健奉使嶺南,1
贈醒狂子,1
醒狂子,1
權應敎支卿 柱,1
李衡仲求和,1
槐山郡守金侯義童赴任,1
朴牧使赴任羅州,1
金僉正 薰,1
長水縣監李希孟,1
許政丞 琮,1
衡仲 漁隱李藩仲號,1
詩 代人作○乙卯,1
裵察訪 哲輔 赴任幽谷,1
同年權上舍 紹,1
河南君鄭孝叔初謫還,1
校理 璸,1
金府尹待價 瑄 赴任全州,1
柳司藝雲卿 陽春 謁告歸安東,1
鄭參判 眉壽 回自咸鏡,1
權太僕宣慰日本使,1
李典翰 自堅 蒙差晉州道從事,1
朴艮甫巫山,1
權時甫 得經 和朴艮甫,1
全部將,1
許府尹 誡 赴任慶州,1
李國耳 竝,1
咸鏡北兵使,1
都承旨安善卿 潤德 觀察嶺南,1
江原使相權 侹,1
金海府使洪 漢忠,1
沈 克孝,1
金判官赴任穩城,1
權咸興 仁孫,1
金近仁 甲訥 宰珍原,1
丁不騫希和,1
李都事 克圭 赴湖南幕府,1
柳震卿護倭使之嶺南,1
金佐郞 孟性 護送日本使歸嶺,1
求歌詠以侈上賜,1
咸昌訓導裵 哲輔,1
謝鳳池諸公見訪,1
謝中書郞,1
慶州道從事官李判校 浤 兼省,1
蘇判官景坡奉使永安,1
諸公求和,1
河南君鄭孝叔賀正赴燕京,1
別朴屯翁竣事還京,1
閔監司士孝,1
唐音,1
務安縣監權平仲 挒,1
亞使金子胤,1
南門樓,1
河狀元,1
南鎭翁,1
古阜訓導,1
金公亮 仲演 分司西湖鞫囚,1
金季昌世蕃,1
湖南亞使金子胤,1
柳希明東郊,1
春塘先生赴永安節度使幕下,1
綾城樓,1
朴判官之尙州,1
高正台鼎,1
盧希亮于春秋館,1
劉夢得贈看花諸君子,1
看花諸君子,1
武伯蒼日出事還生詩韻寓懷,1
李長吉,1
江原監司朴 楗,1
安山郡守,1
柳正言 桂芬,1
孫承旨敬甫,1
右承旨,1
李注書國耳辭職,1
山 自阿,1
朴僉樞 始亨 沐永興溫泉,1
藝文舊僚,1
陳簡齋休日上馬,1
齋休日上馬,1
南原府使金子胤,1
從事李 世佑,1
金同知子胤,1
黃海監司李蕃仲,1
故人,1
姜貳相迎曙驛,1
姜貳相碧蹄驛,1
姜貳相興義驛巖石,1
全義君,1
與李節度留別,1
李內相伯彥宣慰定州,1
韶夜聞鵑聲有,1
書狀高平驛,1
書狀到廣寧,1
蘆峯口壁上,1
壁上華人,1
書狀共之,1
贈邵鎭,1
國子監儒譚珪,1
安南使,1
安南使阮偉挺夫,1
遠曲,1
永川君,1
如晦,1
家,1
洛山寺樓上,1
無功,1
敎官祈盤,1
風月樓,1
李參判士高赴京,1
朴參判子啓按察嶺東,1
平壤鄭知常樓船,1
隋城東樓,1
富平軒,1
喬桐板上趙政丞,1
梁山雙碧樓,1
永川明遠樓,1
安東映湖樓,1
聞慶東樓,1
晉州矗石樓,1
居昌東軒,1
知禮東軒,1
淸州東軒,1
世亨,1
江陵南判官,1
金化東軒,1
戒悅,1
酒餠,1
新溪東軒,1
利川愛蓮亭,1
蔚珍凌虛樓,1
旌善北樓,1
洪川軒,1
狼川軒,1
伊川東軒,1
平康東軒,1
杆城樓,1
麟蹄軒,1
原城裏薔薇半開,1
旌善軒,1
麒麟懸壁上,1
麒蹄軒,1
神曲,1
平昌軒,1
世享,1
至南浦,1
慈山軒,1
江東軒,1
咸從軒,1
龍川軒,1
朔州軒,1
理山東軒,1
魚川驛壁上,1
車輦館金太僕湜,1
申次韶登龍虎峯,1
雲興館金太僕,1
德川軒,1
煕川,1
城干壁上,1
江界仁風樓,1
新節度使李公秉正,1
進香使刑曹判書李藩仲封赴京,1
副使柳于後 子光,1
于舟中,1
子強兄以謝恩使赴京,1
希亮,1
餞江上,1
至大同江,1
砥平小亭,1
永安節度使曺文緯,1
京畿監司金伯春于東門外,1
柚子,1
野猪頭,1
咸鏡監司鄭耆叟,1
義根禪宗還山,1
世亨出倅伊川縣,1
輕薄少年,1
金進士訴南遊謁外舅,1
里,1
書狀元壽翁,1
亞使子珍,1
星州百花軒,1
榮川字民樓,1
府使希尹,1
于慶會樓下,1
歸去來辭,1
湖南使曺大虛,1
玄悅上人,1
韶 從濩,1
李壯元士雅 承彥 南歸,1
徐使相 居正 贈別,1
曺大虛 偉,1
曺大虛寄贈,1
徐使相遊太和樓韻 同從事李公,1
樓韻 同從事李公世佑,1
撫民樓韻 樓在珍原,1
臨溪院韻 院在靈光郡北,1
明遠樓韻 樓在永川,1
淸涼堂韻 堂在明月樓東,1
朴孝子末山 幷小,1
漾碧堂韻 堂在聞慶,1
佐贊驛韻 驛在竹山縣北,1
慶迎樓韻 樓在忠州,1
望僊樓韻 樓在淸州,1
淸醼堂韻 在望仙樓西東軒北,1
駕鶴樓韻 樓在黃澗,1
赤登樓韻 樓在沃川郡東南,1
元巖驛韻 驛在報恩縣南,1
結城客館,1
繫風樓韻 樓在洪州,1
嶺南樓韻 樓在密陽,1
朴天支 漢柱 赴任醴泉,1
奇士贇 襸,1
醴泉東軒,1
曺叔奮 伸 之順天,1
贈金大猷,1
趙秀才 光祖 ○幷小,1
曺大虛,1
贈成 希顏 愚翁,1
成 希顏 愚翁,1
硤石,1
韓武康,1
龍山道士,1
李季蘭,1
題僧院庭竹,1
蘄博士,1
紗帽,1
友人贈紗帽,1
李山人,1
張少府,1
秦系徵君,1
李益,1
陸侍郞,1
胡大,1
朱大入秦,1
題蔡隱居麗句亭,1
丘員外,1
王,1
內兄盧綸,1
陸澧,1
朱放,1
王司直,1
人遊東陽,1
趙縱,1
柳淳,1
西峯僧,1
靈,1
天台道士,1
林處士,1
伯言登西樓,1
彈琴者,1
金山寺,1
榮長老,1
筍,1
歐陽价謝傳眞,1
邛竹杖,1
潘司直,1
竇彥學士,1
章表民,1
仲恭,1
凝明府,1
綾歌者,1
社主常公大師,1
譚,1
法乘,1
法淸,1
都世隆,1
黃 塋中,1
僧信行,1
僧德峯,1
僧祖繼,1
太守伯雲,1
呈太守伯雲,1
趙大翁,1
金秀才乞酒,1
上舍吳永年,1
頭難先生,1
戒上人,1
董內翰,1
粹甫,1
弟勿翁,1
方生員 叔止,1
曺吏,1
僧繼英,1
太守 大虛,1
典醫奉事金自漢,1
送崔秀才 世淸,1
崔秀才 世淸,1
表司議 沿沫,1
畫師允了筆僧性默,1
郊隱,1
丁某之江南,1
客詞 虞美人,1
謙甫,1
趙府使之周,1
子卑,1
詠蘭,1
舍弟之京師,1
韓魏公,1
鳳鳴樓,1
伯雲惠,1
金瓜堂,1
艾天使大同江,1
開城大平館,1
謁箕子,1
梁訓導 愼,1
贈梁訓導 愼,1
鈍器,1
祈大人,1
洪府尹 貴達,1
呈洪府尹 貴達,1
全羅成節度使俶,1
洪吏部貴達出按江原,1
金質正官礪石赴燕,1
金堤兄崙,1
李國耳,1
居易赴燕,1
權修撰奉使耽羅,1
從父尹鷄林,1
章 嘗幸溫湯違豫,1
梁虞佐佐幕嶺南,1
李右尹朝正,1
曹君淑沂出宰江陵,1
成監司俶按嶺南,1
安監司,1
朴經歷宗元,1
觀察使孫公澍,1
僚友,1
人題雪竹簇子,1
別詩軸 幷,1
尹巨源喜雨,1
李永春之任,1
崔光弼之任明川,1
黃佐郞 啓沃 赴燕京,1
下第,1
堯叟之,1
載淸,1
友人會話之,1
萬戶赴鎭,1
權君饒,1
應台,1
元鷟上人還日本國,1
戶曹鄭判書,1
呈戶曹鄭判書,1
座右,1
應製,1
尹龍涎見寄之,1
傅翁,1
希仁梅樹着雪似花,1
眉叟詠玉堂紅芍藥,1
朴彬可秋雨晩涼韻 仲儉,1
黃都事還任忠淸道,1
刑曹金佐郞,1
別友人,1
鄭評事 積 赴平壤,1
李校勘 德崇 之湖南 公以點,1
朴德源,1
尹參奉 𥖝,1
鄭參校 孝終,1
趙佐郞 枰 榮親歸白川,1
黃著作 璘 榮親歸善山,1
尹進士達莘還鄕,1
伯仁見寄之,1
舍弟之實,1
徐判官 赳,1
伯仁見示之,1
牧之,1
家兄永叔,1
金上將,1
朴黃兩司評,1
山蔬,1
任僉樞 俶 之任靑松府,1
文義東軒,1
宣川東軒留題,1
桂海上人,1
鄭司直歸京,1
黃州裴判官,1
金通判大人,1
梁使君,1
金監司壁上留題,1
壁上情字,1
平安外,1
遣懷,1
澄之丈,1
子還京,1
康年兄伯珍,1
朴都事還京,1
歌者,1
盧議政出鎭永安 時,1
智淸師,1
旭上人,1
柳牧使 文通 赴尙州,1
崔鄕貢瓛韻 崔,1
洞水落石,1
福靈寺壁上,1
邵圭先生,1
璿上人,1
提學兪鎭,1
楊大峯 煕止 出宰玄風,1
栗亭李先生 寬義,1
友人權 名欠攷,1
曺叔度,1
楓崖禹德父歸嶺南,1
權裕之,1
別伯淵謫伊川,1
子挺意,1
僉正申胤宗遊金剛山,1
叔於豐德山寺,1
和叔於豐德山寺,1
陳百源,1
海超,1
表訓住持智煕,1
慶會,1
東坡月下詩韻聯句,1
具子元,1
住師了還,1
高繼倫,1
別健叔,1
性休,1
君度書壁上,1
君度書壁上韻 附君度,1
別商卿奉使嶺南,1
留後柳洵,1
洪精孫,1
楓崖嶺南,1
留後曺侯之,1
柳思庵碧瀾渡,1
吳誠之,1
祖成,1
郭巖石,1
虎溪興,1
雲溪僧省慜,1
夫,1
李經歷君度 師準,1
使戲示 癸卯年間,1
癸卯年間,1
使相雨中思鄕,1
使示,1
金僉知希輿 友曾 秋夕月夜,1
南學諭 趎 還鄕,1
柳僉知子野 坰 示韻 伴直衛,1
韻 伴直衛將所時,1
沈百源 克孝 踏靑,1
海平君尹思愼 煕平 飮花山第,1
金生員,1
友徐智元,1
尹都事 喜男,1
宋監司可中 軼 示,1
韓察訪,1
富寧東軒,1
鐘城板上,1
尹相 弼商,1
富寧板上,1
永興趙判官 達生,1
使相示,1
李上將,1
趙礪卿,1
彥博,1
沈百源,1
襄陽府使李遵聖 仲賢 ○有寬,1
枕流堂君度,1
李國幹 世卿 登第 庚子,1
梁參議伯英 芝孫 示,1
鍾生驛謫居鄭德秀 麟仁,1
而毅,1
楊根壁上,1
朴進士,1
玉卿,1
希輿,1
文書狀官 瓘 赴燕,1
君度扇子,1
慶同知可久 世昌,1
燕城戲寄君度,1
酒軒來訪還家寄,1
閔郞 蘭馨 之洪州覲親,1
枕流堂 前日送簡云,1
簡云,1
大同江韻 回文 謹次 回文○,1
新昌權浩叔,1
浩叔鄕居題詠,1
朴奎甫 衡文 示,1
洪點馬 淑 還京,1
李國幹登第歸覲永興,1
崔生員 永善,1
子野詠項王,1
送人,1
金柳月夜,1
金積城,1
希輿子野示戌婦,1
戌婦,1
希輿之任定州,1
海陽軒下,1
臨津渡,1
林殿中 偃 還京,1
會寧,1
李懷璧,1
與客對琴待月,1
李府尹 㙉,1
酒軒枕流堂,1
宋參奉母夫人,1
慶都事母夫人,1
朴承旨 壕 夫人,1
君度秋懷韻還呈,1
韓牧使夫人,1
同年李伯彥 世佐 觀察忠淸,1
兵使示,1
會寧南城樓,1
慶源板上,1
崔正 堧,1
狼川東軒韻 幷,1
金希輿 友曾 秋夕翫月,1
沈直講 家甫 家軒,1
韓修撰 訓,1
金參判子龍,1
成政丞愚翁 希顏,1
濟州牧使李子厚 㙉 之任,1
李牧使,1
文書狀官赴京,1
礪原府院君宋可中 軼,1
權旌善,1
同年孫正 元老,1
趙礪卿靈通寺,1
同年李崇甫 坫,1
枕流堂李君度,1
酒軒嘆老吟,1
閔左尹國瑞 祥安,1
蘇求禮 自坡,1
同年洪副正祥卿 慶昌,1
會寧府使金 瑚,1
金燕城 俊孫,1
閔相 壽千 觀察江原,1
李判書健之 自健 ○李公自堅,1
李應敎之仁同展墓,1
君度枕流堂,1
李參判,1
朴安山母夫人,1
金海魚舍人,1
鄭監察 後官至參判 子健 錫,1
陶淵明止酒,1
泣玉,1
庶兄子眞 佺,1
宋可中,1
辛德優,1
雙淸堂宋 愉,1
虛菴江南叉魚之樂,1
朱子竹窓韻 瑣錄曰,1
同學諸子,1
俗離寺住持學誼,1
朴奎甫,1
洞水 落石,1
夢歸,1
慶尙都事李 忠彥○李曾遍遊嶺,1
權 叔強 赴燕京,1
玄,1
金孟性,1
高陽君申 浚 宣慰使,1
韶左轉爲敎授,1
洪州牧林秀卿 時申次韶左轉爲,1
崔判官 有江 赴燕 有江,1
趙判官 達生 赴永興,1
鄭子健 錫堅 赴燕,1
鄭 知常,1
洪判官 泂 赴慶源 弟湜瀚皆,1
弟 伸,1
金知事謫居,1
文憲公朴相國 元亨,1
呈李節度,1
李節度,1
金僉知 自完,1
韶 李 通之 夜飮聯句,1
朴益夫,1
權應敎支卿 柱 赴對馬州 去,1
李參贊 承召,1
祈郞中 順 韻 是日龍掛樓前,1
畢齋先生過月出山,1
崔台甫先生 漢公,1
李參贊 塤○李公爲宣慰使,1
伯彝 倫 子眞 佺 兩庶兄,1
金校理 延壽 赴淸風,1
董主事送別韻 禮部兼主事名忱,1
別韻 禮部兼主事名忱,1
董主事 董忱,1
劉主事送行韻 故學士劉吉之子,1
行韻 故學士劉吉之子,1
李仲敬 穆 韻 被戊午禍,1
李仲敬,1
宋觀察使 可中 寧邊客館,1
同來諸子,1
宋 可中 留別,1
龍灣崔牧伯,1
陳判官 岩壽,1
吳龜城 自瑩○謫防戍義州,1
寮主僧,1
許 獻之,1
李敎授季宗,1
同遊諸子,1
庶弟伸 桃源憶故人,1
德優酎字,1
待正,1
野老,1
正中百源 自號蠶嶺,1
權翰林歸覲嶺南,1
御製燭刻,1
叔強次韶,1
慶源府使黃士恭,1
姜浩浩歸覲,1
浪叟詠梅,1
諸席上,1
見上人,1
曺大虛咸陽赴任,1
答持正,1
答琴軒,1
我酒,1
答薄田,1
鷲翎,1
魚大將有沼拜歸永安巡察,1
妓繡鞋,1
益城相公,1
李中樞拜歸永安北道兵使,1
諸坐中,1
韓柔可全羅都事,1
金眉叟,1
家弟浪叟,1
持正山房書事,1
誑上人,1
正中西湖泛舟,1
李評事,1
琴軒浪叟,1
民樂亭板上,1
生員張翼,1
胄之,1
正中香奩,1
澄之乞酒債,1
甘露寺板上,1
答永安兵使,1
永安兵使,1
綏之,1
兵使李子倰,1
全城妓玉眞,1
李校理承健,1
于梅姬,1
金司諫,1
韶家會話文士,1
君度畫梅,1
兒輩,1
稚圭,1
赴牛莊驛,1
至海州衛,1
過沙嶺,1
過平洋橋,1
小凌河逢張詔使,1
赴曹莊驛,1
赴凌河驛,1
金國卿觀察湖南 名安國,1
堂弟海州申牧使永洪,1
詞 名世仁,1
安正字 處善 質正官,1
赴遼陽,1
管押使安可珍 琛,1
倪侍講望醫巫閭山,1
望,1
寓凌河韻 時値冬至,1
浴寧遠湯泉,1
曉發遼陽聯句 正使昌山君,1
公州樓題,1
領相送左相赴京,1
左相赴京,1
黃海監司慶君世昌,1
景升韻 景升爲咸興敎授,1
梅月亭,1
快心亭,1
錦江暮泛,1
閔國瑞 祥安 朝燕京,1
正朝使金君璫,1
趙秀才,1
老杜,1
忠淸梁吉元都事,1
姜校理逍遙堂 文會,1
州妓 晉陽誌曰,1
印上人,1
李仲雍,1
柳牧上洛,1
李評事子伯 胤 赴平安兵營,1
呈耕隱李先生 孟專 ○戊戌,1
耕隱李先生 孟專 ○戊戌,1
遠 戊申,1
佔畢先生,1
螺和尙 庚戌,1
尙 庚戌,1
李評事子伯 胤,1
壯元,1
送近體,1
近體,1
橫城東軒,1
平昌東軒,1
顯道,1
齋集黃毛等物,1
同行柳殿中仲和,1
重賦答之,1
次韻重賦答之,1
仲和,1
柱間,1
簡齋韻 閏,1
齋韻 閏,1
李同年浩源,1
鄭應敎彥卿,1
秦生,1
府尹,1
洪彥邦,1
彥邦得冬字,1
禹子雲,1
實錄廳諸先生 此以下野城後,1
呈實錄廳諸先生 此以下野城後,1
惇之,1
李胄之,1
道壤守,1
孤姪慶世忠,1
琴菴公子 戊午,1
贈取別,1
取別,1
弟國卿,1
映湖樓 與金監司克成同賦,1
愛蓮堂,1
觀風樓 與文醴泉敬仝同賦,1
金山樓,1
永川光風堂,1
魚興海子游,1
李上舍景浩 滉 赴試在京,1
子姪,1
文忠公,1
兩上舍,1
李仲友 希雍 年兄出按海西,1
徐祐之 福慶,1
祐之,1
安竹窓挺然 珽,1
菊 去夏,1
金國卿 安國○庚子仲秋念,1
景明,1
封餘大鮮數尾,1
城主,1
黃學正 俊良 留別,1
黃學正覲還之行,1
周景遊以司成徑遞上洛,1
謝李使相復古,1
姜相國壽瑞詩 敍在下,1
李應敎錄呈行軒,1
李景浩寄新曆,1
新曆,1
汾川續,1
花牧永川唱酬之,1
兵曹參議之墳,1
芝舍,1
濯淸亭 金綏之請賦,1
雙碧亭,1
長條落香雪之句,1
學士絶句,1
監司趙松岡 士秀,1
丁使相 應斗,1
仲擧春日寄,1
文樑,1
寄退溪,1
柳叔春赴燕京,1
贈柳叔春赴燕京,1
唱絶筆云,1
金孚卿壁上韻 壁上,1
李秀才 璘,1
護行吏,1
長兒文樑,1
東山齋,1
琴上舍 元貞,1
景浩山中偶成,1
沖齋權相公 橃,1
山谷雪,1
映湖,1
陽樊壁上,1
安邊樓,1
柳子厚別舍弟宗,1
淸德樓,1
遼陽河秀才,1
公樂壁上,1
健之,1
朴子衍留別,1
子衍,1
姬兒,1
嶺南諸弟兄,1
謫歸時,1
都事陳植,1
復次 都事陳植,1
擇之韻 附擇之,1
子眞韻却寄,1
子眞韻却寄 附子眞,1
附子眞,1
川縣路上,1
子眞寄,1
洪涵虛先生,1
臺韻以寄,1
川縣,1
金檢詳,1
瀣輩讀書龍山,1
金國秉以引儀應聘赴京,1
子眞韻 時子眞爲忠淸監司,1
子眞韻 時子眞爲忠淸監司 附,1
子眞 附子眞,1
公碩,1
公碩韻 附公碩,1
秦智用,1
金監司國卿勸示安東諸生,1
安東諸生,1
金監司,1
曺舜卿 致虞 歸養,1
黃長原君叔度,1
有寧 節度咸鏡,1
方太和 有寧 節度咸鏡,1
金伯起 楊震 之任慶州,1
金士衡之任江陵,1
擇之 姓李,1
京洛知己,1
擇之朝燕,1
附仲說,1
成應卿,1
直卿仲說,1
容齋挹翠兩詩伯,1
之胤,1
諧仲,1
諧仲詩 附諧仲原,1
容齋居士,1
安齋詠雪,1
公碩赴燕京,1
直卿赴燕京,1
季文韻 附季文原,1
季文韻 選載箕雅,1
季文春雪,1
擇之赴燕京,1
子弘謝惠翰墨,1
易卜金嗣宗,1
宋使相恩府 軼,1
仲敬示余之,1
直卿韻 附直卿原,1
成之,1
睡叟,1
士華仲說,1
墨理書示之,1
文襄陽,1
咸昌板上,1
金居士,1
季文示紀懷之,1
紀懷之,1
強哉,1
士華仲說直卿,1
景劉長卿,1
獻之韻 附獻之原,1
士華,1
季文傷春,1
季文傷春韻 附季文原,1
金成之 就成,1
